"['Another Day In Paradise', 'Phil Collins']","['Rhythm Nation', 'Janet Jackson']","[""Don't Know Much"", 'Linda Ronstadt (Featuring Aaron Neville)']","['Pump Up The Jam', 'Technotronic Featuring Felly']","['With Every Beat Of My Heart', 'Taylor Dayne']","['How Am I Supposed To Live Without You', 'Michael Bolton']","[""This One's For The Children"", 'New Kids On The Block']","['Just Like Jesse James', 'Cher']","[""We Didn't Start The Fire"", 'Billy Joel']","['Everything', 'Jody Watley']","['Back To Life', 'Soul II Soul']","['Swing The Mood', 'Jive Bunny & The Mastermixers']","['Just Between You And Me', 'Lou Gramm']","[""Free Fallin'"", 'Tom Petty']","['Love Song', 'Tesla']","['Downtown Train', 'Rod Stewart']","['When The Night Comes', 'Joe Cocker']","['Two To Make It Right', 'Seduction']","['Living In Sin', 'Bon Jovi']","['Oh Father', 'Madonna']","['Blame It On The Rain', 'Milli Vanilli']","['I Remember You', 'Skid Row']","['Rock And A Hard Place', 'The Rolling Stones']","[""Janie's Got A Gun"", 'Aerosmith']","[""I'll Be Good To You"", 'Quincy Jones Featuring Ray Charles & Chaka Khan']","['Tender Lover', 'Babyface']","['Peace In Our Time', 'Eddie Money']","['Love Shack', 'The B-52s']","['What Kind Of Man Would I Be?', 'Chicago']","[""Don't Close Your Eyes"", 'KIX']","['Tell Me Why', 'Expose']","['Opposites Attract', 'Paula Abdul (Duet With The Wild Pair)']","[""(It's Just) The Way That You Love Me"", 'Paula Abdul']","['Was It Nothing At All', 'Michael Damian']","[""Principal's Office"", 'Young M.C.']","['Bust A Move', 'Young M.C.']","['Kickstart My Heart', 'Motley Crue']","['When I See You Smile', 'Bad English']","['Steamy Windows', 'Tina Turner']","['Dangerous', 'Roxette']","['I Want You', 'Shana']","[""Don't Make Me Over"", 'Sybil']","[""Nothin' To Hide"", 'Poco']","['Here We Are', 'Gloria Estefan']","[""We Can't Go Wrong"", 'The Cover Girls']","['Fool For Your Loving', 'Whitesnake']","['The Last Worthless Evening', 'Don Henley']","['No More Lies', ""Michel'le""]","['Angelia', 'Richard Marx']","['Me So Horny', 'The 2 Live Crew']","['All Or Nothing', 'Milli Vanilli']","['If You Leave Me Now', 'Jaya']","['Price Of Love', 'Bad English']","['Woman In Chains', 'Tears For Fears']","['Leave A Light On', 'Belinda Carlisle']","[""Everything You Do (You're Sexing Me)"", 'Fiona (Duet With Kip Winger)']","['Poison', 'Alice Cooper']","['Wait For You', 'Bonham']","['Electric Boogie', 'Marcia Griffiths']","['I Live By The Groove', 'Paul Carrack']","[""C'mon And Get My Love"", 'D-Mob Introducing Cathy Dennis']","['I Will Survive', 'SaFire']","['The Arms Of Orion', 'Prince With Sheena Easton']","[""Don't Take It Personal"", 'Jermaine Jackson']","[""Don't Shut Me Out"", 'Kevin Paige']","['The Angel Song', 'Great White']","['Personal Jesus', 'Depeche Mode']","['Over And Over', 'Pajama Party']","['Here And Now', 'Luther Vandross']","['Roam', 'The B-52s']","['Going Home', 'Kenny G']","['Pretending', 'Eric Clapton']","['Heart', 'Neneh Cherry']","['Never 2 Much Of U', 'Dino']","['Listen To Your Heart', 'Roxette']","['Serious Kinda Girl', 'Christopher Max']","['A Girl Like You', 'The Smithereens']","[""Didn't I (Blow Your Mind)"", 'New Kids On The Block']","[""Rock Wit'cha"", 'Bobby Brown']","['Get On Your Feet', 'Gloria Estefan']","['Sometimes She Cries', 'Warrant']","['Lullaby', 'The Cure']","['Hide Your Heart', 'KISS']","['Too Hot', 'Loverboy']","['No Myth', 'Michael Penn']","['Black Velvet', 'Alannah Myles']","[""Gimme Your Good Lovin'"", 'Diving For Pearls']","['French Kiss', 'Lil Louis']","['Right And Hype', ""Abstrac'""]","[""I Don't Know"", 'Michael Morales']","['Girl I Am Searching For You', 'Stevie B']","['Miss You Much', 'Janet Jackson']","[""I Didn't Mean To Stay All Night"", 'Starship']","['Foolish Heart', 'Sharon Bryant']","['Talk To Myself', 'Christopher Williams']","['Heat Of The Moment', 'After 7']","['Cover Girl', 'New Kids On The Block']","['500 Miles', 'Hooters']","['Back To The Bullet', 'Saraya']","['Owwww!', 'Chunky A']"
"['How Am I Supposed To Live Without You', 'Michael Bolton']","['Opposites Attract', 'Paula Abdul (Duet With The Wild Pair)']","['Downtown Train', 'Rod Stewart']","['Two To Make It Right', 'Seduction']","[""Janie's Got A Gun"", 'Aerosmith']","['I Remember You', 'Skid Row']","[""Free Fallin'"", 'Tom Petty']","['Pump Up The Jam', 'Technotronic Featuring Felly']","['Just Between You And Me', 'Lou Gramm']","['Everything', 'Jody Watley']","['What Kind Of Man Would I Be?', 'Chicago']","['Peace In Our Time', 'Eddie Money']","['Dangerous', 'Roxette']","['Tender Lover', 'Babyface']","['Tell Me Why', 'Expose']","['All Or Nothing', 'Milli Vanilli']","['Escapade', 'Janet Jackson']","[""We Can't Go Wrong"", 'The Cover Girls']","['Here We Are', 'Gloria Estefan']","['Love Song', 'Tesla']","['Another Day In Paradise', 'Phil Collins']","['Price Of Love', 'Bad English']","['Roam', 'The B-52s']","['Was It Nothing At All', 'Michael Damian']","['When The Night Comes', 'Joe Cocker']","['No More Lies', ""Michel'le""]","['Kickstart My Heart', 'Motley Crue']","['I Go To Extremes', 'Billy Joel']","[""C'mon And Get My Love"", 'D-Mob Introducing Cathy Dennis']","[""I'll Be Good To You"", 'Quincy Jones Featuring Ray Charles & Chaka Khan']","[""Don't Know Much"", 'Linda Ronstadt (Featuring Aaron Neville)']","['Too Late To Say Goodbye', 'Richard Marx']","['Rhythm Nation', 'Janet Jackson']","['Back To Life', 'Soul II Soul']","['Sometimes She Cries', 'Warrant']","['Woman In Chains', 'Tears For Fears']","['Swing The Mood', 'Jive Bunny & The Mastermixers']","['No Myth', 'Michael Penn']","['Black Velvet', 'Alannah Myles']","['Love Will Lead You Back', 'Taylor Dayne']","['Just A Friend', 'Biz Markie']","['Here And Now', 'Luther Vandross']","['With Every Beat Of My Heart', 'Taylor Dayne']","['If You Leave Me Now', 'Jaya']","['Sacrifice', 'Elton John']","['Personal Jesus', 'Depeche Mode']","['Just Like Jesse James', 'Cher']","['The Deeper The Love', 'Whitesnake']","[""Principal's Office"", 'Young M.C.']","[""We Didn't Start The Fire"", 'Billy Joel']","['Blame It On The Rain', 'Milli Vanilli']","['Bust A Move', 'Young M.C.']","['I Want You', 'Shana']","['Anything I Want', 'Kevin Paige']","['A Girl Like You', 'The Smithereens']","['Keep It Together', 'Madonna']","['Electric Boogie', 'Marcia Griffiths']","[""This One's For The Children"", 'New Kids On The Block']","['Summer Rain', 'Belinda Carlisle']","['Love Shack', 'The B-52s']","['I Will Survive', 'SaFire']","['Get Up! (Before The Night Is Over)', 'Technotronic']","['Me So Horny', 'The 2 Live Crew']","['House Of Fire', 'Alice Cooper']","['Going Home', 'Kenny G']","['Dirty Deeds', 'Joan Jett']","['Whole Wide World (From ""True Love"")', ""A'me Lorain""]","[""Nothin' To Hide"", 'Poco']","['Love Me For Life', 'Stevie B']","['Never 2 Much Of U', 'Dino']","['I Wish It Would Rain Down', 'Phil Collins']","['Forever', 'KISS']","['Real Love', 'Skyy']","['All Nite', 'Entouch Featuring Keith Sweat']","[""Don't Make Me Over"", 'Sybil']","['Wait For You', 'Bonham']","[""Don't Close Your Eyes"", 'KIX']","['All Around The World', 'Lisa Stansfield']","['When I See You Smile', 'Bad English']","['Over And Over', 'Pajama Party']","['Walk On By', 'Sybil']","['Living In Sin', 'Bon Jovi']","[""Don't Take It Personal"", 'Jermaine Jackson']","['The Angel Song', 'Great White']","['If U Were Mine', 'The U-Krew']","['Fly High Michelle', ""Enuff Z'Nuff""]","['Timeless Love (From ""Shocker"")', 'Saraya']","[""Everything You Do (You're Sexing Me)"", 'Fiona (Duet With Kip Winger)']","['Let Love Rule', 'Lenny Kravitz']","[""There's A Party Going On"", 'Yvonne']","[""That's What I Like"", 'Jive Bunny & The Mastermixers']","[""(It's Just) The Way That You Love Me"", 'Paula Abdul']","['1-2-3', 'The Chimes']","[""You're The Only Woman"", 'The Brat Pack']","['The Last Worthless Evening', 'Don Henley']","['Figure Of Eight', 'Paul McCartney']","['Steamy Windows', 'Tina Turner']","['Fool For Your Loving', 'Whitesnake']","['Rock And A Hard Place', 'The Rolling Stones']","['Oh Father', 'Madonna']"
"['Escapade', 'Janet Jackson']","['Dangerous', 'Roxette']","['Opposites Attract', 'Paula Abdul (Duet With The Wild Pair)']","['Roam', 'The B-52s']","['All Or Nothing', 'Milli Vanilli']","['Here We Are', 'Gloria Estefan']","['Price Of Love', 'Bad English']","[""We Can't Go Wrong"", 'The Cover Girls']","['Black Velvet', 'Alannah Myles']","['No More Lies', ""Michel'le""]","['I Go To Extremes', 'Billy Joel']","['Too Late To Say Goodbye', 'Richard Marx']","[""C'mon And Get My Love"", 'D-Mob Introducing Cathy Dennis']","['Just A Friend', 'Biz Markie']","['Love Will Lead You Back', 'Taylor Dayne']","['Two To Make It Right', 'Seduction']","['What Kind Of Man Would I Be?', 'Chicago']","['No Myth', 'Michael Penn']","['I Wish It Would Rain Down', 'Phil Collins']","['Sometimes She Cries', 'Warrant']","['Get Up! (Before The Night Is Over)', 'Technotronic']","['Sacrifice', 'Elton John']","['Keep It Together', 'Madonna']","['Here And Now', 'Luther Vandross']","['All Around The World', 'Lisa Stansfield']","[""Janie's Got A Gun"", 'Aerosmith']","[""I'll Be Your Everything"", 'Tommy Page']","['Personal Jesus', 'Depeche Mode']","['All My Life', 'Linda Ronstadt (Featuring Aaron Neville)']","['Summer Rain', 'Belinda Carlisle']","['The Deeper The Love', 'Whitesnake']","['Forever', 'KISS']","['Downtown Train', 'Rod Stewart']","['Anything I Want', 'Kevin Paige']","['How Am I Supposed To Live Without You', 'Michael Bolton']","['Whole Wide World (From ""True Love"")', ""A'me Lorain""]","[""Don't Wanna Fall In Love"", 'Jane Child']","['Tell Me Why', 'Expose']","['Dirty Deeds', 'Joan Jett']","['I Remember You', 'Skid Row']","['A Girl Like You', 'The Smithereens']","['Pump Up The Jam', 'Technotronic Featuring Felly']","['Love Me For Life', 'Stevie B']","['Love Song', 'Tesla']","['If You Leave Me Now', 'Jaya']","['I Wanna Be Rich', 'Calloway']","['Real Love', 'Skyy']","[""You're The Only Woman"", 'The Brat Pack']","['Without You', 'Motley Crue']","[""Don't Know Much"", 'Linda Ronstadt (Featuring Aaron Neville)']","['Back To Life', 'Soul II Soul']","['Everything', 'Jody Watley']","['Almost Hear You Sigh', 'The Rolling Stones']","['Heart Of Stone', 'Cher']","[""Free Fallin'"", 'Tom Petty']","['If U Were Mine', 'The U-Krew']","['The Heart Of The Matter', 'Don Henley']","['Was It Nothing At All', 'Michael Damian']","['True Blue Love', 'Lou Gramm']","['Heartbeat', 'Seduction']","['Blue Sky Mine', 'Midnight Oil']","['Fly High Michelle', ""Enuff Z'Nuff""]","['Bust A Move', 'Young M.C.']","['Just Between You And Me', 'Lou Gramm']","['Peace In Our Time', 'Eddie Money']","['House Of Fire', 'Alice Cooper']","['Sending All My Love', 'Linear']","['How Can We Be Lovers', 'Michael Bolton']","['Me So Horny', 'The 2 Live Crew']","['Got To Get', ""Leila K With Rob 'N' Raz""]","['Lambada', 'Kaoma']","[""I'll Be There"", 'Joyce ""Fenderella"" Irby']","['A Face In The Crowd', 'Tom Petty']","['Anytime', 'McAuley Schenker Group']","['Wild Women Do (From ""Pretty Woman"")', 'Natalie Cole']","['Living In Oblivion', 'Anything Box']","['Tender Lover', 'Babyface']","['Blame It On The Rain', 'Milli Vanilli']","['Make It Like It Was', 'Regina Belle']","['Swing The Mood', 'Jive Bunny & The Mastermixers']","['Whip Appeal', 'Babyface']","[""You're The Voice"", 'John Farnham']","['Kickstart My Heart', 'Motley Crue']","['When The Night Comes', 'Joe Cocker']","['I Want You', 'Shana']","['Another Day In Paradise', 'Phil Collins']","['Got To Have Your Love', 'Mantronix Featuring Wondress']","[""There's A Party Going On"", 'Yvonne']","['House Of Pain', 'Faster Pussycat']","[""I'm Not Satisfied"", 'Fine Young Cannibals']","[""That's What I Like"", 'Jive Bunny & The Mastermixers']","[""Whatcha Gonna Do With My Lovin'"", 'Inner City']","[""I'll Be Good To You"", 'Quincy Jones Featuring Ray Charles & Chaka Khan']","['Walk On By', 'Sybil']","['Imagination', 'Xymox']","['Love Shack', 'The B-52s']","['Wait For You', 'Bonham']","['Woman In Chains', 'Tears For Fears']","['Rhythm Nation', 'Janet Jackson']","['1-2-3', 'The Chimes']"
"['Black Velvet', 'Alannah Myles']","['Love Will Lead You Back', 'Taylor Dayne']","['I Wish It Would Rain Down', 'Phil Collins']","[""I'll Be Your Everything"", 'Tommy Page']","['All Around The World', 'Lisa Stansfield']","[""Don't Wanna Fall In Love"", 'Jane Child']","['Escapade', 'Janet Jackson']","['Keep It Together', 'Madonna']","['Get Up! (Before The Night Is Over)', 'Technotronic']","['Here And Now', 'Luther Vandross']","['All My Life', 'Linda Ronstadt (Featuring Aaron Neville)']","['Forever', 'KISS']","['Roam', 'The B-52s']","['I Wanna Be Rich', 'Calloway']","['Whole Wide World (From ""True Love"")', ""A'me Lorain""]","['Nothing Compares 2 U', ""Sinead O'Connor""]","['No Myth', 'Michael Penn']","['Sacrifice', 'Elton John']","[""C'mon And Get My Love"", 'D-Mob Introducing Cathy Dennis']","['I Go To Extremes', 'Billy Joel']","['Without You', 'Motley Crue']","['No More Lies', ""Michel'le""]","['How Can We Be Lovers', 'Michael Bolton']","['Just A Friend', 'Biz Markie']","['Heartbeat', 'Seduction']","['Whip Appeal', 'Babyface']","['Dangerous', 'Roxette']","['Opposites Attract', 'Paula Abdul (Duet With The Wild Pair)']","['Love Me For Life', 'Stevie B']","['Price Of Love', 'Bad English']","['Heart Of Stone', 'Cher']","['If U Were Mine', 'The U-Krew']","['The Heart Of The Matter', 'Don Henley']","['What It Takes', 'Aerosmith']","['Sending All My Love', 'Linear']","[""You're The Only Woman"", 'The Brat Pack']","['Wild Women Do (From ""Pretty Woman"")', 'Natalie Cole']","['Love Child', 'Sweet Sensation']","['Sometimes She Cries', 'Warrant']","['True Blue Love', 'Lou Gramm']","['Room At The Top', 'Adam Ant']","['Too Late To Say Goodbye', 'Richard Marx']","['Hold On', 'Wilson Phillips']","['Here We Are', 'Gloria Estefan']","['The Secret Garden', 'Quincy Jones']","['This Old Heart Of Mine', 'Rod Stewart With Ronald Isley']","['Fly High Michelle', ""Enuff Z'Nuff""]","['Got To Get', ""Leila K With Rob 'N' Raz""]","['Blue Sky Mine', 'Midnight Oil']","['Lambada', 'Kaoma']","['A Face In The Crowd', 'Tom Petty']","['Personal Jesus', 'Depeche Mode']","['The Humpty Dance', 'Digital Underground']","['Have A Heart', 'Bonnie Raitt']","['Make It Like It Was', 'Regina Belle']","['The Deeper The Love', 'Whitesnake']","['All I Wanna Do Is Make Love To You', 'Heart']","[""We Can't Go Wrong"", 'The Cover Girls']","['A Little Love', 'Corey Hart']","['Expression', 'Salt-N-Pepa']","['Your Baby Never Looked Good In Blue', 'Expose']","['Time After Time', 'Timmy T.']","['Anything I Want', 'Kevin Paige']","['House Of Pain', 'Faster Pussycat']","['Living In Oblivion', 'Anything Box']","['The Way It Is', 'Tesla']","['All Or Nothing', 'Milli Vanilli']","['Summer Rain', 'Belinda Carlisle']","['A Girl Like You', 'The Smithereens']","['Bust A Move', 'Young M.C.']","[""Hurting Kind (I've Got My Eyes On You)"", 'Robert Plant']","['If You Leave Me Now', 'Jaya']","['Hide And Seek', 'Pajama Party']","['Two To Make It Right', 'Seduction']","['Almost Hear You Sigh', 'The Rolling Stones']","[""Whatcha Gonna Do With My Lovin'"", 'Inner City']","[""I'll See You In My Dreams"", 'Giant']","['99 Worlds', 'Peter Wolf']","['I Come Off', 'Young M.C.']","['Anytime', 'McAuley Schenker Group']","['Real Love', 'Skyy']","[""You Can't Get Away"", 'Shana']","['House Of Broken Love', 'Great White']","['How Am I Supposed To Live Without You', 'Michael Bolton']","['What Kind Of Man Would I Be?', 'Chicago']","['Cuts You Up', 'Peter Murphy']","['Precious Love', 'Jody Watley']","['Getting Away With It', 'Electronic']","['How \'Bout Us (From ""True Love"")', 'Grayson Hugh & Betty Wright']","['I Remember You', 'Skid Row']","['Dirty Deeds', 'Joan Jett']","[""I'll Be There"", 'Joyce ""Fenderella"" Irby']","['Me So Horny', 'The 2 Live Crew']","['Moonlight On Water', 'Laura Branigan']","['Love Song', 'Tesla']","['Ready Or Not', 'After 7']","['Back To Life', 'Soul II Soul']","['Advice For The Young At Heart', 'Tears For Fears']","['Bad Love', 'Eric Clapton']","[""You're The Voice"", 'John Farnham']"
"['Nothing Compares 2 U', ""Sinead O'Connor""]","[""Don't Wanna Fall In Love"", 'Jane Child']","['I Wanna Be Rich', 'Calloway']","['All Around The World', 'Lisa Stansfield']","['How Can We Be Lovers', 'Michael Bolton']","['Whip Appeal', 'Babyface']","['Here And Now', 'Luther Vandross']","['Without You', 'Motley Crue']","['Whole Wide World (From ""True Love"")', ""A'me Lorain""]","['All I Wanna Do Is Make Love To You', 'Heart']","['What It Takes', 'Aerosmith']","['Vogue', 'Madonna']","['Heartbeat', 'Seduction']","[""I'll Be Your Everything"", 'Tommy Page']","['Sending All My Love', 'Linear']","['Hold On', 'Wilson Phillips']","['Alright', 'Janet Jackson']","['Love Child', 'Sweet Sensation']","['Forever', 'KISS']","['This Old Heart Of Mine', 'Rod Stewart With Ronald Isley']","['Room At The Top', 'Adam Ant']","['The Heart Of The Matter', 'Don Henley']","['Love Will Lead You Back', 'Taylor Dayne']","['Poison', 'Bell Biv DeVoe']","['Black Velvet', 'Alannah Myles']","['The Humpty Dance', 'Digital Underground']","[""U Can't Touch This"", 'M.C. Hammer']","['Your Baby Never Looked Good In Blue', 'Expose']","['It Must Have Been Love (From ""Pretty Woman"")', 'Roxette']","['Get Up! (Before The Night Is Over)', 'Technotronic']","['I Wish It Would Rain Down', 'Phil Collins']","['If U Were Mine', 'The U-Krew']","['Expression', 'Salt-N-Pepa']","['House Of Pain', 'Faster Pussycat']","['Save Me', 'Fleetwood Mac']","['Ready Or Not', 'After 7']","['A Little Love', 'Corey Hart']","[""Ooh La La (I Can't Get Over You)"", 'Perfect Gentlemen']","['Heart Of Stone', 'Cher']","['The Secret Garden', 'Quincy Jones']","['Time After Time', 'Timmy T.']","[""Baby, It's Tonight"", 'Jude Cole']","[""I'll See You In My Dreams"", 'Giant']","['Cruising For Bruising', 'Basia']","['Just A Friend', 'Biz Markie']","['All My Life', 'Linda Ronstadt (Featuring Aaron Neville)']","['Getting Away With It', 'Electronic']","['No More Lies', ""Michel'le""]","['Oye Mi Canto (Hear My Voice)', 'Gloria Estefan']","[""Hurting Kind (I've Got My Eyes On You)"", 'Robert Plant']","['Do You Remember?', 'Phil Collins']","['Always And Forever', 'Whistle']","[""All That Glitters Isn't Gold"", 'The Cover Girls']","['Escapade', 'Janet Jackson']","['Children Of The Night', 'Richard Marx']","['Cuts You Up', 'Peter Murphy']","['Turtle Power', 'Partners In Kryme']","['Enjoy The Silence', 'Depeche Mode']","['Moonlight On Water', 'Laura Branigan']","['Deadbeat Club', 'The B-52s']","['Get A Life', 'Soul II Soul']","['Nicety', ""Michel'le""]","['Make It Like It Was', 'Regina Belle']","['Opposites Attract', 'Paula Abdul (Duet With The Wild Pair)']","['The Way It Is', 'Tesla']","['Heaven Is A 4 Letter Word', 'Bad English']","['How \'Bout Us (From ""True Love"")', 'Grayson Hugh & Betty Wright']","['Coming Of Age', 'Damn Yankees']","['Spin That Wheel', 'Hi Tek 3 Featuring Ya Kid K']","['Sacrifice', 'Elton John']","['The Ballad Of Jayne', 'L.A. Guns']","['Dangerous', 'Roxette']","['Notice Me', 'Nikki']","['Roam', 'The B-52s']","['Dare To Fall In Love', 'Brent Bourgeois']","['Dub Be Good To Me', 'Beats International']","['Lambada', 'Kaoma']","[""That's The Way Of The World"", 'D-Mob With Cathy Dennis']","['Drag My Bad Name Down', 'The 4 Of Us']","[""C'mon And Get My Love"", 'D-Mob Introducing Cathy Dennis']","['Love Me For Life', 'Stevie B']","['Wild Women Do (From ""Pretty Woman"")', 'Natalie Cole']","['Keep It Together', 'Madonna']","['Have A Heart', 'Bonnie Raitt']","['Pictures Of You', 'The Cure']","['Club At The End Of The Street', 'Elton John']","['True Blue Love', 'Lou Gramm']","['Here We Are', 'Gloria Estefan']","['Girls Nite Out', 'Tyler Collins']","['This & That', 'Michael Penn']","[""Only My Heart Talkin'"", 'Alice Cooper']","['Try To Find Me', 'Gorky Park']","['Got To Get', ""Leila K With Rob 'N' Raz""]","['Sometimes She Cries', 'Warrant']","['Hide And Seek', 'Pajama Party']","['Price Of Love', 'Bad English']","[""Sittin' In The Lap Of Luxury"", 'Louie Louie']","['Up All Night', 'Slaughter']","['I Go To Extremes', 'Billy Joel']","['You Make Me Feel (Mighty Real)', 'Jimmy Somerville']"
"['Vogue', 'Madonna']","['All I Wanna Do Is Make Love To You', 'Heart']","['Nothing Compares 2 U', ""Sinead O'Connor""]","['Hold On', 'Wilson Phillips']","['Alright', 'Janet Jackson']","['Poison', 'Bell Biv DeVoe']","['Sending All My Love', 'Linear']","['It Must Have Been Love (From ""Pretty Woman"")', 'Roxette']","[""U Can't Touch This"", 'M.C. Hammer']","['This Old Heart Of Mine', 'Rod Stewart With Ronald Isley']","[""Ooh La La (I Can't Get Over You)"", 'Perfect Gentlemen']","['The Humpty Dance', 'Digital Underground']","['I Wanna Be Rich', 'Calloway']","['Love Child', 'Sweet Sensation']","['Ready Or Not', 'After 7']","['Turtle Power', 'Partners In Kryme']","['Your Baby Never Looked Good In Blue', 'Expose']","['Hold On', 'En Vogue']","['How Can We Be Lovers', 'Michael Bolton']","['What It Takes', 'Aerosmith']","['Do You Remember?', 'Phil Collins']","[""Baby, It's Tonight"", 'Jude Cole']","[""Don't Wanna Fall In Love"", 'Jane Child']","['Children Of The Night', 'Richard Marx']","[""I'll Be Your Shelter"", 'Taylor Dayne']","[""I'll See You In My Dreams"", 'Giant']","['Step By Step', 'New Kids On The Block']","['Room At The Top', 'Adam Ant']","['Expression', 'Salt-N-Pepa']","['All Around The World', 'Lisa Stansfield']","['Cruising For Bruising', 'Basia']","['Whip Appeal', 'Babyface']","['House Of Pain', 'Faster Pussycat']","['Enjoy The Silence', 'Depeche Mode']","['Rub You The Right Way', 'Johnny Gill']","['Deadbeat Club', 'The B-52s']","[""Sittin' In The Lap Of Luxury"", 'Louie Louie']","[""She Ain't Worth It"", 'Glenn Medeiros Featuring Bobby Brown']","['Getting Away With It', 'Electronic']","['Nicety', ""Michel'le""]","['Always And Forever', 'Whistle']","['Up All Night', 'Slaughter']","['Without You', 'Motley Crue']","[""I'll Be Your Everything"", 'Tommy Page']","['Notice Me', 'Nikki']","['Girls Nite Out', 'Tyler Collins']","['Cradle Of Love (From ""Ford Fairlane"")', 'Billy Idol']","['Dare To Fall In Love', 'Brent Bourgeois']","['Save Me', 'Fleetwood Mac']","['The Power', 'Snap!']","['Black Velvet', 'Alannah Myles']","['Here And Now', 'Luther Vandross']","['This & That', 'Michael Penn']","['The Heart Of The Matter', 'Don Henley']","['Club At The End Of The Street', 'Elton John']","['Love Is', 'Alannah Myles']","['The Ballad Of Jayne', 'L.A. Guns']","['Just A Friend', 'Biz Markie']","[""That's The Way Of The World"", 'D-Mob With Cathy Dennis']","['""B"" Girls', 'Young And Restless']","['Mentirosa', 'Mellow Man Ace']","['The Downeaster ""Alexa""', 'Billy Joel']","['Coming Of Age', 'Damn Yankees']","['Time After Time', 'Timmy T.']","['When I Dream Of You', 'Tommy Page']","[""All That Glitters Isn't Gold"", 'The Cover Girls']","['Love Will Lead You Back', 'Taylor Dayne']","['Heartbeat', 'Seduction']","['If U Were Mine', 'The U-Krew']","['Bad Of The Heart', 'George LaMond']","['Get A Life', 'Soul II Soul']","['Get Up! (Before The Night Is Over)', 'Technotronic']","['Kiss This Thing Goodbye', 'Del Amitri']","[""When I'm Back On My Feet Again"", 'Michael Bolton']","['Pictures Of You', 'The Cure']","['Doubleback (From ""Back To The Future Part III"")', 'ZZ Top']","['Shake', 'Andrew Ridgeley']","['King Of Wishful Thinking (From ""Pretty Woman"")', 'Go West']","['Whole Wide World (From ""True Love"")', ""A'me Lorain""]","['Got To Tell Me Something', 'Ana']","[""You Can't Deny It"", 'Lisa Stansfield']","['Jealous Again', 'The Black Crowes']","['No More Lies', ""Michel'le""]","['Show Me', 'Howard Hewett']","['When Something Is Wrong With My Baby', 'Linda Ronstadt (Featuring Aaron Neville)']","['Pure', 'Lightning Seeds']","['The Secret Garden', 'Quincy Jones']","['Tomorrow (A Better You, Better Me)', 'Quincy Jones With Tevin Campbell']","['Counting The Days', 'Joey Kid']","['Forever', 'KISS']","['Try To Find Me', 'Gorky Park']","['Nick Of Time', 'Bonnie Raitt']","['Heaven Is A 4 Letter Word', 'Bad English']","[""Hurting Kind (I've Got My Eyes On You)"", 'Robert Plant']","['Bounce Back', 'Alisha']","['Spin That Wheel', 'Hi Tek 3 Featuring Ya Kid K']","['A Little Love', 'Corey Hart']","['The Way It Is', 'Tesla']","['Moonlight On Water', 'Laura Branigan']","['I Wish It Would Rain Down', 'Phil Collins']"
